date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,69.0,51.75,37.0,16.25,18.0,1.75,17.5,7.2,3.492,0.9
2011-01-02,74.0,54.042,31.0,11.917,12.375,0.458,12.583,11.0,3.825,-1.0
2011-01-03,60.0,40.625,21.0,6.25,6.25,0.0,5.667,9.9,4.383,-0.5
2011-01-04,69.0,50.958,34.0,10.167,10.917,0.75,9.625,8.1,3.033,-1.9
2011-01-05,55.0,37.833,19.0,10.75,12.458,1.708,5.833,8.7,3.671,-1.3
2011-01-06,63.0,45.708,21.0,28.913,45.217,16.304,13.667,10.2,3.708,-2.0
2011-01-07,51.0,38.583,22.0,6.792,6.875,0.083,5.375,8.6,4.617,1.8
2011-01-08,54.0,38.75,24.0,6.875,6.875,0.0,5.667,8.9,4.092,-1.0
2011-01-09,66.0,50.833,33.0,22.375,28.25,5.875,21.875,9.0,3.646,-1.2
2011-01-10,75.0,50.5,33.0,32.957,45.957,13.0,19.957,9.6,4.992,-1.2
2011-01-11,70.0,47.5,26.0,17.625,28.0,10.375,17.958,10.4,4.033,0.0
2011-01-12,49.0,36.0,22.0,17.458,21.042,3.583,8.917,6.9,2.071,-2.5
2011-01-13,63.0,43.708,23.0,32.087,50.348,18.261,15.125,11.1,3.571,-3.3
2011-01-14,56.0,38.333,24.0,13.417,16.708,3.292,10.5,8.1,3.883,-0.4
2011-01-15,56.0,45.792,30.0,21.167,23.458,2.292,14.583,6.6,2.967,-0.6
2011-01-16,47.0,40.625,35.0,22.583,27.833,5.25,22.417,4.7,3.579,2.3
2011-01-17,60.0,46.5,28.0,28.083,37.292,9.208,19.375,7.6,3.575,0.0
2011-01-18,67.0,52.625,33.0,39.5,62.125,22.625,29.042,9.2,2.767,-2.5
2011-01-19,78.0,60.583,39.0,23.625,37.375,13.75,24.667,9.6,4.025,-2.3
2011-01-20,91.0,86.458,78.0,18.0,19.81,1.81,17.174,2.7,1.65,0.5
2011-01-21,90.0,86.542,79.0,14.333,14.583,0.25,13.917,3.2,2.612,2.0
2011-01-22,91.0,81.333,67.0,15.875,20.458,4.583,10.25,8.1,4.804,1.7
2011-01-23,92.0,81.292,58.0,26.0,67.792,41.792,17.75,8.1,3.862,0.3
2011-01-24,88.0,60.583,34.0,21.875,31.792,9.917,12.458,4.8,1.658,-0.7
2011-01-25,87.0,61.542,26.0,26.167,46.917,20.75,20.708,8.6,2.3,-2.7
2011-01-26,84.0,50.125,29.0,21.625,25.917,4.292,11.917,5.5,1.483,-2.1
2011-01-27,78.0,56.917,26.0,27.913,50.435,22.522,16.417,7.3,0.6,-4.6
2011-01-28,74.0,46.875,27.0,18.917,26.833,7.917,16.292,5.7,1.046,-2.8
2011-01-29,48.0,39.167,20.0,8.667,8.667,0.0,7.458,5.8,1.333,-1.0
2011-01-30,67.0,41.917,24.0,25.913,36.043,10.13,9.261,5.8,1.008,-4.0
2011-01-31,66.0,44.792,25.0,27.75,39.333,11.583,13.917,8.6,1.933,-3.6
2011-02-01,70.0,49.625,34.0,23.167,36.542,13.375,13.75,9.6,2.271,-4.3
2011-02-02,52.0,32.083,17.0,7.5,7.792,0.292,7.0,4.7,1.129,-1.8
2011-02-03,71.0,43.875,16.0,34.043,55.739,21.696,13.167,6.5,0.758,-4.9
2011-02-04,70.0,42.292,16.0,26.542,43.417,16.875,16.583,10.4,3.246,-4.2
2011-02-05,69.0,49.625,31.0,15.292,15.292,0.0,16.333,9.6,4.808,-1.6
2011-02-06,88.0,73.708,57.0,33.167,40.0,6.833,47.875,4.5,3.196,0.9
2011-02-07,92.0,86.875,66.0,29.625,41.083,11.458,40.333,9.9,6.971,4.0
2011-02-08,68.0,42.0,31.0,9.167,9.458,0.292,6.792,7.7,5.575,1.8
2011-02-09,60.0,37.042,18.0,16.0,19.958,3.958,6.833,7.7,2.954,-2.2
2011-02-10,73.0,51.792,27.0,35.773,60.409,24.636,19.565,9.6,3.708,-1.8
2011-02-11,78.0,44.333,23.0,13.25,13.958,0.708,10.333,8.9,3.85,-1.9
2011-02-12,60.0,40.542,25.0,9.042,9.083,0.042,9.292,8.4,3.029,-1.8
2011-02-13,55.0,43.208,26.0,29.708,37.333,7.625,21.583,8.5,4.029,-0.4
2011-02-14,90.0,71.667,55.0,29.583,33.5,3.917,35.875,5.9,3.875,2.2
2011-02-15,90.0,64.375,37.0,21.542,32.792,11.25,28.333,10.9,5.9,3.5
2011-02-16,78.0,51.042,38.0,18.917,19.542,0.625,14.042,3.9,2.683,1.1
2011-02-17,86.0,61.167,26.0,18.87,23.348,4.478,19.75,8.3,3.267,0.3
2011-02-18,81.0,41.667,19.0,6.375,6.375,0.0,7.5,5.7,1.654,-1.3
2011-02-19,63.0,41.542,14.0,19.375,23.333,3.958,13.5,7.5,1.454,-4.6
2011-02-20,65.0,45.5,16.0,30.87,37.13,6.261,17.043,10.7,3.962,-3.1
2011-02-21,65.0,38.875,15.0,35.375,47.833,12.458,21.083,13.2,6.533,-1.1
2011-02-22,66.0,50.708,39.0,20.417,21.958,1.542,23.458,10.5,7.329,4.6
2011-02-23,89.0,79.75,46.0,23.708,30.125,6.417,33.958,10.7,6.912,4.1
2011-02-24,72.0,43.458,26.0,13.826,13.826,0.0,24.667,14.8,10.692,7.0
2011-02-25,90.0,80.667,72.0,15.208,15.333,0.125,15.833,7.7,5.162,2.7
2011-02-26,72.0,51.083,32.0,9.75,9.792,0.042,9.75,8.7,5.196,3.0
2011-02-27,42.0,31.5,22.0,4.542,4.542,0.0,9.625,7.7,3.775,0.7
2011-02-28,55.0,40.75,28.0,16.708,17.5,0.792,9.5,6.4,3.058,-1.0
2011-03-01,91.0,75.292,47.0,31.875,54.708,22.833,26.25,11.1,6.258,1.5
2011-03-02,90.0,87.208,82.0,23.478,40.217,16.739,24.083,7.1,5.375,3.5
2011-03-03,90.0,61.667,43.0,10.208,10.417,0.208,12.375,12.0,7.112,3.3
2011-03-04,88.0,60.542,50.0,7.667,7.667,0.0,17.333,6.6,5.108,2.2
2011-03-05,93.0,90.917,89.0,21.652,29.739,8.087,14.273,7.2,4.233,1.1
2011-03-06,93.0,84.167,62.0,26.875,51.417,24.542,26.25,16.7,10.671,6.3
2011-03-07,92.0,61.958,35.0,16.667,19.167,2.5,31.125,15.1,12.525,10.5
2011-03-08,74.0,61.917,49.0,16.417,17.333,0.917,21.0,10.2,9.258,7.9
2011-03-09,89.0,85.5,67.0,20.565,21.696,1.13,16.375,9.0,6.621,4.8
2011-03-10,88.0,76.833,65.0,9.125,9.125,0.0,5.0,7.7,5.088,2.6
2011-03-11,84.0,67.542,46.0,12.792,13.0,0.208,10.458,11.2,6.362,2.7
2011-03-12,63.0,40.625,21.0,8.304,9.043,0.739,6.609,11.4,6.05,2.3
2011-03-13,62.0,38.917,20.0,9.333,9.875,0.542,6.833,10.5,5.512,1.4
2011-03-14,77.0,47.5,28.0,21.25,22.542,1.292,12.5,11.2,6.258,1.4
2011-03-15,85.0,48.542,22.0,15.583,21.833,6.25,17.25,12.2,6.008,1.1
2011-03-16,67.0,41.375,22.0,22.391,23.565,1.174,18.25,11.2,6.908,1.8
2011-03-17,87.0,75.417,55.0,33.833,35.583,1.75,38.167,8.1,6.121,3.9
2011-03-18,92.0,85.667,74.0,24.208,36.125,11.917,40.5,11.2,8.492,4.9
2011-03-19,92.0,40.458,21.0,9.333,9.458,0.125,9.625,10.6,7.696,4.7
2011-03-20,55.0,36.083,21.0,13.708,13.708,0.0,15.0,12.4,7.633,2.8
2011-03-21,45.0,30.583,18.0,6.0,6.0,0.0,10.167,11.8,6.958,3.5
2011-03-22,61.0,43.542,26.0,43.458,61.083,17.625,28.333,14.1,7.662,1.2
2011-03-23,92.0,70.625,46.0,36.227,39.909,3.682,37.609,11.7,8.508,6.7
2011-03-24,91.0,73.958,36.0,17.667,21.083,3.417,13.375,12.2,7.525,4.8
2011-03-25,82.0,46.708,15.0,10.458,12.458,2.0,8.333,14.1,7.567,1.5
2011-03-26,60.0,36.917,19.0,11.875,13.333,1.458,9.083,11.0,6.621,1.4
2011-03-27,75.0,44.625,20.0,19.167,21.0,1.833,13.75,15.1,8.238,0.8
2011-03-28,76.0,48.292,23.0,18.5,23.542,5.042,25.583,16.9,9.45,3.0
2011-03-29,60.0,38.542,13.0,14.25,16.125,1.875,16.125,18.3,11.254,5.1
2011-03-30,69.0,54.708,36.0,25.739,38.435,12.696,27.083,20.0,13.171,7.5
2011-03-31,88.0,57.125,42.0,3.083,3.083,0.0,20.458,18.9,13.342,6.8
2011-04-01,73.0,49.875,24.0,19.25,21.333,2.083,18.667,17.4,10.188,3.2
2011-04-02,78.0,46.333,20.0,20.667,24.333,3.667,27.292,19.2,12.025,5.5
2011-04-03,67.0,42.25,28.0,9.458,9.458,0.0,11.917,9.4,7.371,5.3
2011-04-04,47.0,28.75,9.0,6.042,6.042,0.0,9.625,14.4,8.596,4.4
2011-04-05,61.0,32.625,15.0,22.875,24.542,1.667,16.625,17.6,9.608,0.8
2011-04-06,67.0,38.667,10.0,25.348,29.304,3.957,21.417,20.7,12.854,4.0
2011-04-07,70.0,48.792,28.0,23.783,26.478,2.696,24.565,21.3,14.654,7.8
2011-04-08,60.0,49.792,41.0,5.375,5.75,0.375,14.292,20.0,17.404,14.6
2011-04-09,92.0,77.667,50.0,10.708,11.458,0.75,28.739,18.0,15.3,12.2
2011-04-10,89.0,59.75,37.0,9.042,9.375,0.333,22.958,18.7,14.033,10.0
2011-04-11,86.0,65.708,33.0,15.583,17.375,1.792,27.333,20.4,12.925,8.5
2011-04-12,55.0,30.083,14.0,6.625,6.958,0.333,17.083,15.4,10.642,6.5
2011-04-13,61.0,38.875,16.0,22.565,23.826,1.261,23.625,22.1,13.358,4.0
2011-04-14,64.0,38.0,16.0,27.542,29.333,1.792,30.375,24.1,16.525,8.2
2011-04-15,72.0,50.625,29.0,21.0,24.174,3.174,33.652,24.4,17.958,10.6
2011-04-16,83.0,50.833,27.0,6.333,6.875,0.542,21.75,26.9,18.258,11.3
2011-04-17,66.0,40.042,24.0,6.083,6.083,0.0,15.0,19.7,13.696,8.3
2011-04-18,74.0,56.5,42.0,12.208,12.625,0.417,16.875,17.7,14.592,11.6
2011-04-19,93.0,83.833,73.0,11.125,11.625,0.5,11.542,12.2,9.188,5.3
2011-04-20,88.0,63.417,34.0,19.13,28.826,9.696,12.333,17.4,10.1,3.4
2011-04-21,81.0,67.0,53.0,16.75,18.542,1.792,16.208,15.8,11.521,8.6
2011-04-22,84.0,66.667,44.0,16.417,17.417,1.0,28.25,19.1,15.133,10.8
2011-04-23,93.0,84.292,73.0,7.708,7.833,0.125,17.417,18.3,16.525,14.5
2011-04-24,80.0,50.375,30.0,5.542,5.542,0.0,11.522,21.2,15.646,10.9
2011-04-25,86.0,54.625,24.0,14.739,16.696,1.957,16.304,19.4,13.546,9.0
2011-04-26,72.0,49.333,28.0,20.75,23.458,2.708,18.625,20.8,14.042,7.1
2011-04-27,88.0,63.292,43.0,10.609,11.696,1.087,37.542,25.7,18.142,9.6
2011-04-28,88.0,54.667,30.0,6.708,6.792,0.083,16.75,25.5,19.296,12.5
2011-04-29,76.0,47.583,34.0,10.208,10.333,0.125,13.625,18.6,14.996,11.4
2011-04-30,84.0,57.083,33.0,13.917,14.833,0.917,24.958,23.6,16.8,9.9
2011-05-01,93.0,69.083,41.0,11.125,11.125,0.0,24.458,21.6,17.321,14.3
2011-05-02,94.0,43.583,20.0,10.083,11.625,1.542,83.875,24.5,18.762,12.2
2011-05-03,91.0,63.708,39.0,9.667,9.667,0.0,54.542,18.5,15.038,12.3
2011-05-04,93.0,63.292,29.0,8.304,8.565,0.261,26.5,23.6,17.217,12.2
2011-05-05,77.0,65.667,55.0,5.25,5.25,0.0,19.917,16.0,14.421,12.8
2011-05-06,82.0,68.208,54.0,11.478,11.696,0.217,20.696,19.2,15.292,12.0
2011-05-07,95.0,87.958,81.0,20.042,23.125,3.083,38.292,17.9,15.525,14.3
2011-05-08,95.0,55.375,22.0,9.708,11.0,1.292,34.417,28.4,20.429,13.0
2011-05-09,74.0,48.167,27.0,16.417,17.917,1.5,25.292,24.9,19.55,13.6
2011-05-10,91.0,69.958,44.0,26.375,28.75,2.375,36.208,28.6,20.75,17.0
2011-05-11,94.0,89.875,82.0,18.609,19.304,0.696,17.5,16.7,14.725,13.7
2011-05-12,95.0,91.125,82.0,13.667,14.375,0.708,18.458,16.4,15.333,13.7
2011-05-13,94.0,81.292,58.0,18.542,25.667,7.125,29.542,25.5,19.4,15.3
2011-05-14,88.0,49.708,21.0,12.958,14.25,1.292,48.333,25.5,19.962,12.9
2011-05-15,55.0,33.667,15.0,6.333,6.583,0.25,20.917,26.6,20.046,12.4
2011-05-16,67.0,46.583,29.0,15.783,18.913,3.13,28.826,24.8,19.521,13.7
2011-05-17,88.0,68.0,49.0,20.542,22.542,2.0,40.875,21.9,17.654,15.0
2011-05-18,89.0,60.625,31.0,19.0,20.435,1.435,39.5,25.3,19.312,13.5
2011-05-19,91.0,55.458,26.0,20.125,22.208,2.083,39.667,27.5,21.038,13.7
2011-05-20,81.0,56.25,32.0,24.958,29.042,4.083,42.042,29.9,22.721,16.0
2011-05-21,85.0,62.417,37.0,16.458,18.375,1.917,41.125,30.5,23.575,17.4
2011-05-22,94.0,80.083,48.0,10.792,11.667,0.875,31.333,29.4,19.704,15.0
2011-05-23,89.0,75.042,63.0,11.458,11.875,0.417,13.667,17.3,15.233,12.5
2011-05-24,93.0,78.625,52.0,14.957,15.783,0.826,11.913,19.0,14.408,11.9
2011-05-25,92.0,58.708,27.0,17.652,25.522,7.87,16.917,25.7,18.979,11.5
2011-05-26,92.0,75.083,53.0,18.042,18.833,0.792,25.583,21.4,18.379,16.0
2011-05-27,95.0,80.917,60.0,22.125,24.875,2.75,29.542,20.6,18.029,16.6
2011-05-28,95.0,94.0,92.0,15.458,16.042,0.583,31.333,18.8,17.792,16.5
2011-05-29,96.0,94.708,93.0,7.458,7.792,0.333,10.917,19.1,18.012,16.7
2011-05-30,96.0,72.583,51.0,5.292,5.708,0.417,10.333,22.2,17.633,15.7
2011-05-31,66.0,57.375,48.0,6.125,6.917,0.792,16.417,19.8,15.825,12.3
2011-06-01,77.0,58.958,46.0,13.478,14.957,1.478,33.333,19.1,15.454,11.9
2011-06-02,95.0,89.75,75.0,24.333,29.375,5.042,44.083,15.8,14.567,13.5
2011-06-03,94.0,70.583,46.0,22.174,26.435,4.261,32.87,26.0,19.85,13.8
2011-06-04,92.0,68.375,35.0,13.625,14.958,1.333,40.875,28.3,22.321,17.0
2011-06-05,95.0,75.792,56.0,11.042,11.458,0.417,53.917,26.9,21.988,17.8
2011-06-06,94.0,61.042,23.0,9.042,9.458,0.417,33.5,30.7,23.129,16.8
2011-06-07,85.0,67.708,50.0,16.167,17.917,1.75,38.792,25.5,21.738,18.8
2011-06-08,86.0,74.083,58.0,16.261,17.348,1.087,18.292,23.3,20.208,18.3
2011-06-09,88.0,68.167,45.0,18.625,20.292,1.667,23.75,26.6,22.042,17.7
2011-06-10,90.0,74.708,57.0,15.333,16.292,0.958,29.458,27.2,23.262,19.7
2011-06-11,96.0,79.958,54.0,14.958,15.5,0.542,36.5,27.0,22.808,21.2
2011-06-12,86.0,69.667,47.0,13.333,13.75,0.417,36.875,26.9,23.442,20.7
2011-06-13,95.0,77.833,62.0,23.792,25.333,1.542,31.833,25.1,21.925,18.2
2011-06-14,88.0,73.792,55.0,21.304,22.565,1.261,27.261,25.4,22.188,20.0
2011-06-15,74.0,55.583,43.0,19.391,20.043,0.652,12.917,24.5,21.642,19.5
2011-06-16,93.0,77.125,59.0,26.042,31.542,5.5,23.083,24.5,20.567,17.3
2011-06-17,95.0,90.375,83.0,11.292,11.458,0.167,14.0,20.8,18.925,17.3
2011-06-18,94.0,82.917,67.0,19.833,21.25,1.417,21.25,22.7,20.183,18.7
2011-06-19,94.0,75.417,53.0,9.542,9.667,0.125,30.083,26.7,22.275,19.1
2011-06-20,87.0,74.833,55.0,15.958,16.708,0.75,24.5,27.9,24.383,21.0
2011-06-21,93.0,73.458,50.0,16.042,21.708,5.667,13.5,31.5,25.829,22.5
2011-06-22,92.0,62.083,31.0,28.0,32.609,4.609,30.667,35.2,28.733,21.3
2011-06-23,87.0,68.875,48.0,16.958,19.792,2.833,35.208,34.8,28.733,25.0
2011-06-24,71.0,59.5,43.0,8.591,10.045,1.455,22.636,35.7,30.371,26.7
2011-06-25,91.0,75.125,61.0,11.417,13.333,1.917,19.292,27.2,24.017,20.4
2011-06-26,93.0,85.25,76.0,7.458,7.583,0.125,25.917,22.9,21.179,19.8
2011-06-27,90.0,87.75,85.0,18.292,20.458,2.167,29.875,22.8,21.825,20.7
2011-06-28,94.0,70.333,46.0,26.125,34.0,7.875,44.792,34.8,27.883,22.1
2011-06-29,87.0,62.333,44.0,16.261,17.087,0.826,36.792,36.0,30.225,24.8
2011-06-30,92.0,71.75,42.0,18.375,20.083,1.708,34.75,33.8,27.917,24.5
2011-07-01,95.0,71.458,36.0,17.042,19.958,2.917,39.958,34.7,27.854,23.8
2011-07-02,87.0,76.625,59.0,7.5,7.583,0.083,53.167,30.0,26.533,24.3
2011-07-03,90.0,68.792,52.0,8.333,8.708,0.375,28.792,32.9,28.262,23.4
2011-07-04,80.0,65.125,47.0,7.917,9.042,1.125,43.0,35.9,30.017,25.7
2011-07-05,92.0,72.208,42.0,12.783,13.217,0.435,27.739,34.5,27.904,24.8
2011-07-06,79.0,59.958,42.0,14.913,16.087,1.174,32.125,33.8,28.279,24.2
2011-07-07,94.0,74.292,60.0,13.75,14.625,0.875,26.083,29.7,26.571,23.0
2011-07-08,94.0,73.125,50.0,21.458,31.0,9.542,31.208,33.0,28.617,24.3
2011-07-09,84.0,66.75,51.0,19.917,32.583,12.667,32.458,35.0,30.429,27.0
2011-07-10,81.0,60.667,39.0,7.708,8.208,0.5,18.833,36.3,30.558,26.3
2011-07-11,82.0,61.833,40.0,11.167,12.083,0.917,18.75,36.0,30.271,25.4
2011-07-12,85.0,64.458,46.0,9.042,11.292,2.25,16.125,35.0,29.792,26.0
2011-07-13,80.0,63.208,44.0,10.87,14.304,3.435,17.917,34.8,29.629,26.1
2011-07-14,78.0,57.0,37.0,12.833,16.167,3.333,17.0,36.2,30.308,25.7
2011-07-15,79.0,55.583,30.0,16.87,20.783,3.913,21.417,37.7,30.904,25.0
2011-07-16,84.0,61.25,36.0,8.208,10.25,2.042,22.583,36.0,30.246,26.0
2011-07-17,81.0,60.083,38.0,5.458,7.167,1.708,22.083,37.7,30.688,25.5
2011-07-18,78.0,62.833,39.0,4.458,6.667,2.208,19.917,36.2,30.796,26.9
2011-07-19,97.0,84.75,76.0,7.333,12.875,5.542,28.0,29.0,27.329,25.0
2011-07-20,94.0,83.083,72.0,6.75,9.375,2.625,26.958,30.2,25.896,20.8
2011-07-21,79.0,67.0,55.0,5.417,6.417,1.0,14.542,23.2,20.779,18.8
2011-07-22,72.0,59.625,48.0,9.13,10.826,1.696,13.625,25.3,21.167,17.9
2011-07-23,75.0,64.5,55.0,7.25,8.042,0.792,12.042,28.2,23.6,19.0
2011-07-24,86.0,68.833,52.0,8.667,10.333,1.667,16.875,30.2,26.058,21.2
2011-07-25,85.0,67.125,44.0,10.348,12.043,1.696,23.174,32.8,27.95,24.2
2011-07-26,81.0,69.292,55.0,14.167,17.125,2.958,15.542,31.2,27.304,23.7
2011-07-27,84.0,71.208,54.0,28.667,34.083,5.417,26.917,32.0,27.862,24.8
2011-07-28,94.0,82.125,62.0,19.0,20.792,1.792,29.083,30.2,26.042,23.7
2011-07-29,96.0,84.583,65.0,22.435,27.304,4.87,31.625,29.1,25.617,23.6
2011-07-30,96.0,81.792,57.0,9.125,10.792,1.667,16.792,29.3,25.475,22.9
2011-07-31,93.0,84.833,76.0,4.292,5.667,1.375,22.208,24.0,23.083,22.0
2011-08-01,89.0,74.792,60.0,9.292,11.25,1.958,24.417,27.0,24.15,21.9
2011-08-02,88.0,74.542,58.0,14.625,17.208,2.583,31.25,28.1,25.1,21.8
2011-08-03,96.0,81.208,60.0,16.13,21.609,5.478,25.609,29.3,25.725,23.6
2011-08-04,97.0,85.667,68.0,11.25,16.833,5.583,23.417,28.4,25.754,23.9
2011-08-05,96.0,77.875,55.0,10.043,15.348,5.304,16.25,32.7,27.825,24.5
2011-08-06,94.0,75.333,46.0,12.458,16.042,3.583,24.25,35.0,28.729,25.8
2011-08-07,90.0,75.25,48.0,9.042,10.75,1.708,23.625,34.4,28.204,25.0
2011-08-08,93.0,70.875,47.0,14.583,17.458,2.875,32.167,35.3,29.15,23.9
2011-08-09,85.0,66.292,43.0,15.375,17.333,1.958,34.208,36.9,30.654,26.1
2011-08-10,85.0,65.833,44.0,16.208,18.833,2.625,43.167,37.4,31.6,27.0
2011-08-11,89.0,67.875,45.0,18.292,21.333,3.042,48.958,36.2,30.938,27.3
2011-08-12,93.0,66.125,29.0,14.957,16.522,1.565,45.625,37.2,30.65,27.4
2011-08-13,81.0,66.125,46.0,9.375,10.375,1.0,53.542,34.4,30.204,26.7
2011-08-14,87.0,67.75,46.0,6.417,7.458,1.042,52.417,36.0,30.529,26.9
2011-08-15,78.0,62.708,43.0,7.957,9.087,1.13,30.348,35.8,30.558,26.6
2011-08-16,82.0,64.25,45.0,7.917,9.083,1.167,38.833,36.0,31.112,26.9
2011-08-17,83.0,60.667,43.0,9.958,11.042,1.083,35.708,36.3,31.621,26.7
2011-08-18,85.0,62.083,40.0,15.167,17.208,2.042,47.958,37.8,32.433,27.8
2011-08-19,98.0,89.667,75.0,10.826,12.391,1.565,18.042,28.4,24.279,21.3
2011-08-20,94.0,80.583,61.0,8.5,9.0,0.5,14.25,25.7,23.217,21.5
2011-08-21,95.0,91.708,87.0,5.125,5.167,0.042,9.917,22.7,20.346,19.0
2011-08-22,99.0,91.458,79.0,12.333,13.625,1.292,13.083,23.0,21.121,19.4
2011-08-23,97.0,87.292,68.0,18.625,21.125,2.5,33.875,28.4,24.062,21.5
2011-08-24,98.0,78.292,56.0,15.35,21.6,6.25,34.087,33.4,27.254,22.2
2011-08-25,95.0,88.083,72.0,12.708,23.0,10.292,11.917,28.6,25.875,24.6
2011-08-26,98.0,86.25,56.0,12.391,25.0,12.609,27.083,31.4,25.35,22.8
2011-08-27,99.0,83.792,68.0,10.375,11.042,0.667,15.667,27.3,24.096,22.2
2011-08-28,92.0,70.083,52.0,7.125,7.333,0.208,16.25,30.3,25.717,21.2
2011-08-29,91.0,70.458,50.0,9.25,10.333,1.083,16.208,30.9,26.033,22.3
2011-08-30,97.0,67.75,42.0,10.333,11.917,1.583,15.667,31.7,26.233,21.9
2011-08-31,97.0,81.125,61.0,12.875,15.583,2.708,22.667,30.0,25.825,21.5
2011-09-01,96.0,79.542,53.0,10.0,15.435,5.435,22.217,32.3,28.258,25.4
2011-09-02,97.0,78.125,57.0,8.913,13.478,4.565,23.417,32.7,28.671,25.0
2011-09-03,84.0,72.5,63.0,6.417,7.458,1.042,25.083,30.9,28.692,26.3
2011-09-04,83.0,73.792,55.0,6.958,8.0,1.042,20.958,30.9,27.588,25.4
2011-09-05,96.0,87.792,72.0,19.25,24.208,4.958,18.458,28.1,24.975,22.8
2011-09-06,95.0,71.958,42.0,12.125,12.625,0.5,10.458,29.0,24.342,21.5
2011-09-07,88.0,62.042,26.0,14.375,14.875,0.5,18.583,31.1,25.012,20.7
2011-09-08,90.0,66.458,40.0,17.167,18.792,1.625,30.292,31.9,25.667,20.2
2011-09-09,87.0,69.0,51.0,16.565,17.609,1.043,31.875,32.6,27.554,22.4
2011-09-10,87.0,68.958,46.0,12.583,13.0,0.417,38.333,34.5,28.829,24.8
2011-09-11,92.0,72.792,51.0,9.333,10.542,1.208,18.167,32.4,28.154,25.4
